timestamp,frontend_ms,extraction_ms,matching_ms,estimation_ms
1403715985.834058,30.620686,14.992442,15.628244,10.987562
1403715985.934058,31.191332,15.234453,15.956879,17.359031
1403715986.034058,33.108865,14.648096,18.460769,19.921162
1403715986.134058,32.371090,15.084287,17.286803,21.372114
1403715986.234058,10.126051,8.394963,1.731088,18.987523
1403715986.334058,6.743306,5.018901,1.724405,12.528257
1403715986.434058,7.359891,4.995256,2.364635,12.224219
1403715986.534058,6.675718,4.582530,2.093188,18.208599
1403715986.634058,4.986248,3.711810,1.274438,20.364406
1403715986.734058,5.585922,4.533727,1.052195,24.651434
1403715986.834058,6.745561,4.621805,2.123756,19.666064
1403715986.934058,6.844079,5.405999,1.438080,19.531479
1403715987.034058,10.216433,8.031661,2.184772,16.830664
1403715987.134058,6.847214,4.524519,2.322695,15.359982
1403715987.234058,6.847345,5.372665,1.474680,18.954370
1403715987.334058,4.441681,3.474860,0.966821,24.350189
1403715987.434058,5.268447,4.265286,1.003161,21.737793
1403715987.534058,9.363579,6.751643,2.611936,22.979778
1403715987.634058,10.002886,5.223171,4.779715,21.100929
1403715987.734058,9.758891,6.021521,3.737370,22.882261
1403715987.834058,9.543471,7.593967,1.949504,19.015797
1403715987.934058,6.835141,4.299240,2.535901,23.166725
1403715988.034058,6.541502,4.499923,2.041579,19.548832
1403715988.134058,5.841828,4.537113,1.304715,19.362267
1403715988.234058,8.854048,7.005947,1.848101,18.630152
1403715988.334058,5.881044,4.682521,1.198523,21.312783
1403715988.434058,8.719282,6.026381,2.692901,20.137113
1403715988.534058,7.495719,5.171762,2.323957,17.781305
1403715988.634058,8.222442,5.786472,2.435970,19.328111
1403715988.734058,6.489563,5.029832,1.459731,14.354156
1403715988.834058,5.266213,3.933484,1.332729,18.934632
1403715988.934058,5.981726,4.160887,1.820839,18.854980
1403715989.034058,7.949735,6.146950,1.802785,9.142628
1403715989.134058,5.396891,4.301645,1.095246,10.644659
1403715989.234058,5.659902,4.341100,1.318802,14.209230
1403715989.334058,8.188711,6.602990,1.585721,14.860490
1403715989.434058,6.682831,4.338044,2.344787,16.853607
1403715989.534058,5.868260,4.830993,1.037267,20.496037
1403715989.634058,8.560299,7.358128,1.202171,19.832273
1403715989.734058,7.021426,4.830372,2.191054,20.414180
1403715989.834058,5.009262,4.032251,0.977011,19.929056
1403715989.934058,5.701041,4.526032,1.175009,17.520468
1403715990.034058,6.817418,5.820759,0.996659,14.321193
1403715990.134058,8.520903,6.495745,2.025158,22.120191
1403715990.234058,7.110877,5.101459,2.009418,18.960041
1403715990.334058,8.485436,6.335670,2.149766,22.828029
1403715990.434058,6.245318,5.181311,1.064007,22.453766
1403715990.534058,6.612447,4.260577,2.351870,21.962110
1403715990.634058,9.272443,6.516653,2.755790,20.652325
1403715990.734058,5.933224,4.768234,1.164990,19.576194
1403715990.834058,9.538823,3.705069,5.833754,13.928654
1403715990.934058,7.923304,5.951438,1.971866,14.586779
1403715991.034058,7.464951,6.120530,1.344421,19.418123
1403715991.134058,10.018587,7.414205,2.604382,14.128506
1403715991.234058,6.070214,5.147927,0.922287,17.429494
1403715991.334058,6.979606,5.379598,1.600008,14.406025
1403715991.434058,8.386667,7.415978,0.970689,17.186913
1403715991.534058,5.443520,4.575046,0.868474,13.693526
1403715991.634058,2.071387,0.000451,2.070936,14.026412
1403715991.734058,1.092843,0.000231,1.092612,14.375615
1403715991.834058,4.773934,0.000380,4.773554,12.809854
1403715991.934058,1.796242,0.000331,1.795911,12.922810
1403715992.034058,0.887050,0.000231,0.886819,13.853443
1403715992.134058,2.036038,0.000340,2.035698,11.560934
1403715992.234058,2.084611,0.000391,2.084220,11.423443
1403715992.334058,1.245754,0.000622,1.245132,13.579040
1403715992.434058,4.098989,0.000351,4.098638,12.794334
1403715992.534058,1.969833,0.000491,1.969342,12.063953
1403715992.634058,2.023145,0.000341,2.022804,13.974432
1403715992.734058,1.250533,0.000331,1.250202,12.685507
1403715992.834058,1.167333,0.000240,1.167093,16.994306
1403715992.934058,0.977071,0.000561,0.976510,13.065511
1403715993.034058,1.061712,0.000250,1.061462,13.763611
1403715993.134058,2.091213,0.000480,2.090733,11.182534
1403715993.234058,1.897455,0.000330,1.897125,14.101204
1403715993.334058,2.254986,0.000481,2.254505,11.762860
1403715993.434058,2.268612,0.000351,2.268261,13.032649
1403715993.534058,1.308232,0.000250,1.307982,16.447222
1403715993.634058,1.713083,0.000651,1.712432,12.019579
1403715993.734058,0.866060,0.000220,0.865840,14.570558
1403715993.834058,2.070345,0.000722,2.069623,12.302408
1403715993.934058,0.861051,0.000221,0.860830,10.982973
